District Number,District Name,District Web Page Address,School Number,School Name
'220907,KELLER ISD,www.kellerisd.net,'220907123,TRINITY MEADOWS INT
'220907,KELLER ISD,www.kellerisd.net,'220907124,EAGLE RIDGE EL
'220907,KELLER ISD,www.kellerisd.net,'220907125,CAPROCK EL
'220907,KELLER ISD,www.kellerisd.net,'220907126,BASSWOOD EL
'220907,KELLER ISD,www.kellerisd.net,'220907128,KELLER EARLY LEARNING CENTER - NORTH
'220907,KELLER ISD,www.kellerisd.net,'220907129,RIDGEVIEW EL
'220907,KELLER ISD,www.kellerisd.net,'220907130,SUNSET VALLEY EL
'220907,KELLER ISD,www.kellerisd.net,'220907131,KELLER EARLY LEARNING CENTER - SOUTH
'220908,MANSFIELD ISD,www.mansfieldisd.org,'220908002,MANSFIELD SUMMIT H S
'220908,MANSFIELD ISD,www.mansfieldisd.org,'220908003,MANSFIELD H S
'220908,MANSFIELD ISD,www.mansfieldisd.org,'220908004,MANSFIELD TIMBERVIEW H S
'220908,MANSFIELD ISD,www.mansfieldisd.org,'220908005,MANSFIELD LEGACY H S
'220908,MANSFIELD ISD,www.mansfieldisd.org,'220908006,THE PHOENIX ACADEMY
'220908,MANSFIELD ISD,www.mansfieldisd.org,'220908007,MANSFIELD LAKE RIDGE H S
'220908,MANSFIELD ISD,www.mansfieldisd.org,'220908008,MANSFIELD FRONTIER H S
'220908,MANSFIELD ISD,www.mansfieldisd.org,'220908009,TCCSE EARLY COLLEGE H S AT TIMBERVIEW
'220908,MANSFIELD ISD,www.mansfieldisd.org,'220908041,ROGENE WORLEY MIDDLE
'220908,MANSFIELD ISD,www.mansfieldisd.org,'220908042,T A HOWARD MIDDLE
'220908,MANSFIELD ISD,www.mansfieldisd.org,'220908043,BROOKS WESTER MIDDLE
'220908,MANSFIELD ISD,www.mansfieldisd.org,'220908044,DANNY JONES MIDDLE
'220908,MANSFIELD ISD,www.mansfieldisd.org,'220908045,JAMES COBLE MIDDLE
'220908,MANSFIELD ISD,www.mansfieldisd.org,'220908046,LINDA JOBE MIDDLE
'220908,MANSFIELD ISD,www.mansfieldisd.org,'220908101,ALICE PONDER EL
'220908,MANSFIELD ISD,www.mansfieldisd.org,'220908103,TARVER-RENDON EL
'220908,MANSFIELD ISD,www.mansfieldisd.org,'220908105,J L BOREN EL
'220908,MANSFIELD ISD,www.mansfieldisd.org,'220908106,CHARLOTTE ANDERSON EL
'220908,MANSFIELD ISD,www.mansfieldisd.org,'220908107,GLENN HARMON EL
'220908,MANSFIELD ISD,www.mansfieldisd.org,'220908109,D P MORRIS EL
'220908,MANSFIELD ISD,www.mansfieldisd.org,'220908110,WILLIE BROWN EL
'220908,MANSFIELD ISD,www.mansfieldisd.org,'220908111,KENNETH DAVIS EL
'220908,MANSFIELD ISD,www.mansfieldisd.org,'220908112,IMOGENE GIDEON EL
'220908,MANSFIELD ISD,www.mansfieldisd.org,'220908113,ERMA NASH EL
'220908,MANSFIELD ISD,www.mansfieldisd.org,'220908114,ELIZABETH SMITH EL
'220908,MANSFIELD ISD,www.mansfieldisd.org,'220908115,ROBERTA TIPPS EL
'220908,MANSFIELD ISD,www.mansfieldisd.org,'220908116,MARTHA REID EL
'220908,MANSFIELD ISD,www.mansfieldisd.org,'220908117,THELMA JONES EL
'220908,MANSFIELD ISD,www.mansfieldisd.org,'220908118,MARY JO SHEPPARD EL
'220908,MANSFIELD ISD,www.mansfieldisd.org,'220908119,JANET BROCKETT EL
'220908,MANSFIELD ISD,www.mansfieldisd.org,'220908120,ANNA MAY DAULTON EL
'220908,MANSFIELD ISD,www.mansfieldisd.org,'220908121,CORA SPENCER EL
'220908,MANSFIELD ISD,www.mansfieldisd.org,'220908122,LOUISE CABANISS EL
'220908,MANSFIELD ISD,www.mansfieldisd.org,'220908123,CAROL HOLT EL
'220908,MANSFIELD ISD,www.mansfieldisd.org,'220908124,ANNETTE PERRY EL
'220908,MANSFIELD ISD,www.mansfieldisd.org,'220908125,JUDY MILLER EL
'220908,MANSFIELD ISD,www.mansfieldisd.org,'220908126,NANCY NEAL EL
'220908,MANSFIELD ISD,www.mansfieldisd.org,'220908127,DR SARAH JANDRUCKO ACADEMY FOR EARLY LEARNERS
'220908,MANSFIELD ISD,www.mansfieldisd.org,'220908201,MARY ORR INT
'220908,MANSFIELD ISD,www.mansfieldisd.org,'220908202,CROSS TIMBERS INT
'220908,MANSFIELD ISD,www.mansfieldisd.org,'220908204,DONNA SHEPARD INT
'220908,MANSFIELD ISD,www.mansfieldisd.org,'220908205,DELLA ICENHOWER INT
'220908,MANSFIELD ISD,www.mansfieldisd.org,'220908206,MARY LILLARD I S
'220908,MANSFIELD ISD,www.mansfieldisd.org,'220908207,ASA E LOW JR INT
'220908,MANSFIELD ISD,www.mansfieldisd.org,'220908304,TARRANT CO J J A E P
'220910,LAKE WORTH ISD,www.lwisd.org,'220910001,LAKE WORTH H S
'220910,LAKE WORTH ISD,www.lwisd.org,'220910009,TARRANT CO JUVENILE JUSTICE CTR
'220910,LAKE WORTH ISD,www.lwisd.org,'220910042,LUCYLE COLLINS MIDDLE SCHOOL
'220910,LAKE WORTH ISD,www.lwisd.org,'220910043,N A HOWRY INT
'220910,LAKE WORTH ISD,www.lwisd.org,'220910101,EFFIE MORRIS EL
'220910,LAKE WORTH ISD,www.lwisd.org,'220910103,MARINE CREEK EL
'220910,LAKE WORTH ISD,www.lwisd.org,'220910104,MARILYN MILLER EL
'220910,LAKE WORTH ISD,www.lwisd.org,'220910110,TADPOLE LRN CTR
'220912,CROWLEY ISD,www.crowleyisdtx.org,'220912001,CROWLEY H S
'220912,CROWLEY ISD,www.crowleyisdtx.org,'220912002,NORTH CROWLEY H S
'220912,CROWLEY ISD,www.crowleyisdtx.org,'220912010,CROWLEY ALTERNATIVE SCHOOL
'220912,CROWLEY ISD,www.crowleyisdtx.org,'220912012,TARRANT CO J J A E P
'220912,CROWLEY ISD,www.crowleyisdtx.org,'220912041,H F STEVENS MIDDLE
'220912,CROWLEY ISD,www.crowleyisdtx.org,'220912042,CROWLEY MIDDLE
'220912,CROWLEY ISD,www.crowleyisdtx.org,'220912043,SUMMER CREEK MIDDLE
'220912,CROWLEY ISD,www.crowleyisdtx.org,'220912101,BESS RACE EL
'220912,CROWLEY ISD,www.crowleyisdtx.org,'220912102,SYCAMORE EL
'220912,CROWLEY ISD,www.crowleyisdtx.org,'220912103,DEER CREEK EL
'220912,CROWLEY ISD,www.crowleyisdtx.org,'220912104,MEADOWCREEK EL
'220912,CROWLEY ISD,www.crowleyisdtx.org,'220912105,JACKIE CARDEN EL
'220912,CROWLEY ISD,www.crowleyisdtx.org,'220912106,PARKWAY EL
'220912,CROWLEY ISD,www.crowleyisdtx.org,'220912107,OAKMONT EL
'220912,CROWLEY ISD,www.crowleyisdtx.org,'220912108,DALLAS PARK EL
'220912,CROWLEY ISD,www.crowleyisdtx.org,'220912109,J A HARGRAVE EL
'220912,CROWLEY ISD,www.crowleyisdtx.org,'220912110,SIDNEY H POYNTER
'220912,CROWLEY ISD,www.crowleyisdtx.org,'220912111,SUE CROUCH INT SCH
'220912,CROWLEY ISD,www.crowleyisdtx.org,'220912112,S H CROWLEY INT
'220912,CROWLEY ISD,www.crowleyisdtx.org,'220912113,DAVID L WALKER INT
'220912,CROWLEY ISD,www.crowleyisdtx.org,'220912114,MARY HARRIS INT
'220914,KENNEDALE ISD,www.kennedaleisd.net,'220914001,KENNEDALE H S
'220914,KENNEDALE ISD,www.kennedaleisd.net,'220914003,KENNEDALE ALTER ED PROG
'220914,KENNEDALE ISD,www.kennedaleisd.net,'220914004,TARRANT CO J J A E P
'220914,KENNEDALE ISD,www.kennedaleisd.net,'220914041,KENNEDALE J H
'220914,KENNEDALE ISD,www.kennedaleisd.net,'220914101,JAMES A ARTHUR INT
'220914,KENNEDALE ISD,www.kennedaleisd.net,'220914102,JAMES F DELANEY EL
'220914,KENNEDALE ISD,www.kennedaleisd.net,'220914103,R F PATTERSON EL
'220915,AZLE ISD,www.azleisd.net,'220915001,AZLE H S
'220915,AZLE ISD,www.azleisd.net,'220915002,TARRANT CO J J A E P
'220915,AZLE ISD,www.azleisd.net,'220915003,AZLE HORNET ACADEMY
'220915,AZLE ISD,www.azleisd.net,'220915041,AZLE J H SOUTH
'220915,AZLE ISD,www.azleisd.net,'220915042,SANTO FORTE J H
'220915,AZLE ISD,www.azleisd.net,'220915102,EAGLE HEIGHTS EL
'220915,AZLE ISD,www.azleisd.net,'220915103,WALNUT CREEK EL
'220915,AZLE ISD,www.azleisd.net,'220915104,AZLE EL
'220915,AZLE ISD,www.azleisd.net,'220915105,LIBERTY EL
'220915,AZLE ISD,www.azleisd.net,'220915106,SILVER CREEK EL
'220915,AZLE ISD,www.azleisd.net,'220915107,W E HOOVER EL
'220915,AZLE ISD,www.azleisd.net,'220915108,CROSS TIMBERS EL
'220916,HURST-EULESS-BEDFORD ISD,www.hebisd.edu,'220916001,BELL H S
'220916,HURST-EULESS-BEDFORD ISD,www.hebisd.edu,'220916002,TRINITY H S
'220916,HURST-EULESS-BEDFORD ISD,www.hebisd.edu,'220916003,BUINGER CTE ACADEMY
'220916,HURST-EULESS-BEDFORD ISD,www.hebisd.edu,'220916004,ALTER ED PROG
'220916,HURST-EULESS-BEDFORD ISD,www.hebisd.edu,'220916005,KEYS H S
'220916,HURST-EULESS-BEDFORD ISD,www.hebisd.edu,'220916007,TARRANT CO J J A E P
'220916,HURST-EULESS-BEDFORD ISD,www.hebisd.edu,'220916041,CENTRAL J H
'220916,HURST-EULESS-BEDFORD ISD,www.hebisd.edu,'220916042,EULESS J H
'220916,HURST-EULESS-BEDFORD ISD,www.hebisd.edu,'220916043,HURST J H
'220916,HURST-EULESS-BEDFORD ISD,www.hebisd.edu,'220916044,BEDFORD J H
'220916,HURST-EULESS-BEDFORD ISD,www.hebisd.edu,'220916045,HARWOOD J H
'220916,HURST-EULESS-BEDFORD ISD,www.hebisd.edu,'220916102,BELLAIRE EL
'220916,HURST-EULESS-BEDFORD ISD,www.hebisd.edu,'220916103,HARRISON LANE EL
'220916,HURST-EULESS-BEDFORD ISD,www.hebisd.edu,'220916105,NORTH EULESS EL
'220916,HURST-EULESS-BEDFORD ISD,www.hebisd.edu,'220916106,OAKWOOD TERRACE EL
'220916,HURST-EULESS-BEDFORD ISD,www.hebisd.edu,'220916107,SHADY OAKS EL
'220916,HURST-EULESS-BEDFORD ISD,www.hebisd.edu,'220916108,SOUTH EULESS EL
'220916,HURST-EULESS-BEDFORD ISD,www.hebisd.edu,'220916110,STONEGATE EL
'220916,HURST-EULESS-BEDFORD ISD,www.hebisd.edu,'220916111,WEST HURST EL
'220916,HURST-EULESS-BEDFORD ISD,www.hebisd.edu,'220916112,WILSHIRE EL
'220916,HURST-EULESS-BEDFORD ISD,www.hebisd.edu,'220916113,DONNA PARK
'220916,HURST-EULESS-BEDFORD ISD,www.hebisd.edu,'220916114,MIDWAY PARK EL
'220916,HURST-EULESS-BEDFORD ISD,www.hebisd.edu,'220916115,HURST HILLS EL
'220916,HURST-EULESS-BEDFORD ISD,www.hebisd.edu,'220916116,BELL MANOR EL
'220916,HURST-EULESS-BEDFORD ISD,www.hebisd.edu,'220916117,SHADY BROOK EL
'220916,HURST-EULESS-BEDFORD ISD,www.hebisd.edu,'220916118,LAKEWOOD EL
'220916,HURST-EULESS-BEDFORD ISD,www.hebisd.edu,'220916119,BEDFORD HEIGHTS EL
'220916,HURST-EULESS-BEDFORD ISD,www.hebisd.edu,'220916120,TRANSITION PROGRAM
'220916,HURST-EULESS-BEDFORD ISD,www.hebisd.edu,'220916121,SPRING GARDEN EL
'220916,HURST-EULESS-BEDFORD ISD,www.hebisd.edu,'220916122,MEADOW CREEK EL
'220916,HURST-EULESS-BEDFORD ISD,www.hebisd.edu,'220916123,RIVER TRAILS EL
'220916,HURST-EULESS-BEDFORD ISD,www.hebisd.edu,'220916125,VIRIDIAN EL
'220916,HURST-EULESS-BEDFORD ISD,www.hebisd.edu,'220916303,HOMEBOUND
'220917,CASTLEBERRY ISD,www.castleberryisd.net,'220917001,CASTLEBERRY H S
'220917,CASTLEBERRY ISD,www.castleberryisd.net,'220917003,REACH H S
'220917,CASTLEBERRY ISD,www.castleberryisd.net,'220917004,T R U C E LEARNING CTR
'220917,CASTLEBERRY ISD,www.castleberryisd.net,'220917005,TARRANT CO J J A E P
'220917,CASTLEBERRY ISD,www.castleberryisd.net,'220917041,MARSH MIDDLE
'220917,CASTLEBERRY ISD,www.castleberryisd.net,'220917101,A V CATO EL
'220917,CASTLEBERRY ISD,www.castleberryisd.net,'220917102,CASTLEBERRY EL
'220917,CASTLEBERRY ISD,www.castleberryisd.net,'220917104,JOY JAMES EL
'220918,EAGLE MT-SAGINAW ISD,www.emsisd.com,'220918001,BOSWELL H S
'220918,EAGLE MT-SAGINAW ISD,www.emsisd.com,'220918002,ELMER C WATSON H S
'220918,EAGLE MT-SAGINAW ISD,www.emsisd.com,'220918003,ALTER DISCIPLINE CAMPUS
'220918,EAGLE MT-SAGINAW ISD,www.emsisd.com,'220918004,SAGINAW H S
'220918,EAGLE MT-SAGINAW ISD,www.emsisd.com,'220918005,WELDON HAFLEY DEVELOPMENT CTR
'220918,EAGLE MT-SAGINAW ISD,www.emsisd.com,'220918006,CHISHOLM TRAIL H S
'220918,EAGLE MT-SAGINAW ISD,www.emsisd.com,'220918007,TARRANT CO J J A E P
'220918,EAGLE MT-SAGINAW ISD,www.emsisd.com,'220918041,WAYSIDE MIDDLE
'220918,EAGLE MT-SAGINAW ISD,www.emsisd.com,'220918042,HIGHLAND MIDDLE
'220918,EAGLE MT-SAGINAW ISD,www.emsisd.com,'220918043,CREEKVIEW MIDDLE
'220918,EAGLE MT-SAGINAW ISD,www.emsisd.com,'220918044,PRAIRIE VISTA
'220918,EAGLE MT-SAGINAW ISD,www.emsisd.com,'220918045,ED WILLKIE MIDDLE
'220918,EAGLE MT-SAGINAW ISD,www.emsisd.com,'220918046,MARINE CREEK MIDDLE
'220918,EAGLE MT-SAGINAW ISD,www.emsisd.com,'220918101,L A GILILLAND EL
'220918,EAGLE MT-SAGINAW ISD,www.emsisd.com,'220918102,EAGLE MOUNTAIN EL
'220918,EAGLE MT-SAGINAW ISD,www.emsisd.com,'220918103,SAGINAW EL
'220918,EAGLE MT-SAGINAW ISD,www.emsisd.com,'220918104,BRYSON EL
'220918,EAGLE MT-SAGINAW ISD,www.emsisd.com,'220918105,ELKINS EL
'220918,EAGLE MT-SAGINAW ISD,www.emsisd.com,'220918106,HIGH COUNTRY EL
'220918,EAGLE MT-SAGINAW ISD,www.emsisd.com,'220918107,REMINGTON POINT EL
'220918,EAGLE MT-SAGINAW ISD,www.emsisd.com,'220918108,CHISHOLM RIDGE
'220918,EAGLE MT-SAGINAW ISD,www.emsisd.com,'220918109,GREENFIELD EL
'220918,EAGLE MT-SAGINAW ISD,www.emsisd.com,'220918110,COMANCHE SPRINGS EL
'220918,EAGLE MT-SAGINAW ISD,www.emsisd.com,'220918111,NORTHBROOK EL
'220918,EAGLE MT-SAGINAW ISD,www.emsisd.com,'220918112,LAKE POINTE EL
'220918,EAGLE MT-SAGINAW ISD,www.emsisd.com,'220918113,PARKVIEW EL
'220918,EAGLE MT-SAGINAW ISD,www.emsisd.com,'220918114,WILLOW CREEK EL
'220918,EAGLE MT-SAGINAW ISD,www.emsisd.com,'220918115,DOZIER EL
'220919,CARROLL ISD,www.southlakecarroll.edu,'220919001,CARROLL SENIOR H S
'220919,CARROLL ISD,www.southlakecarroll.edu,'220919002,TARRANT CO J J A E P
'220919,CARROLL ISD,www.southlakecarroll.edu,'220919003,CARROLL H S
'220919,CARROLL ISD,www.southlakecarroll.edu,'220919041,CARROLL MIDDLE
'220919,CARROLL ISD,www.southlakecarroll.edu,'220919043,GEORGE DAWSON MIDDLE
'220919,CARROLL ISD,www.southlakecarroll.edu,'220919101,JACK D JOHNSON EL
'220919,CARROLL ISD,www.southlakecarroll.edu,'220919102,CARROLL EL
'220919,CARROLL ISD,www.southlakecarroll.edu,'220919103,WALNUT GROVE EL
'220919,CARROLL ISD,www.southlakecarroll.edu,'220919104,ROBERT H ROCKENBAUGH EL
'220919,CARROLL ISD,www.southlakecarroll.edu,'220919106,DON T DURHAM INT
'220919,CARROLL ISD,www.southlakecarroll.edu,'220919107,OLD UNION EL
'220919,CARROLL ISD,www.southlakecarroll.edu,'220919108,EUBANKS INT
'220920,WHITE SETTLEMENT ISD,wsisd.com,'220920001,BREWER H S
'220920,WHITE SETTLEMENT ISD,wsisd.com,'220920004,TARRANT CO J J A E P
'220920,WHITE SETTLEMENT ISD,wsisd.com,'220920005,WHITE SETTLEMENT DISCIPLINARY CAMPUS
'220920,WHITE SETTLEMENT ISD,wsisd.com,'220920041,BREWER MIDDLE
'220920,WHITE SETTLEMENT ISD,wsisd.com,'220920101,LIBERTY EL
'220920,WHITE SETTLEMENT ISD,wsisd.com,'220920102,NORTH EL
'220920,WHITE SETTLEMENT ISD,wsisd.com,'220920103,WEST EL
'220920,WHITE SETTLEMENT ISD,wsisd.com,'220920104,BLUE HAZE EL
'220920,WHITE SETTLEMENT ISD,wsisd.com,'220920105,TANNAHILL INT
'220920,WHITE SETTLEMENT ISD,wsisd.com,'220920106,FINE ARTS ACADEMY
'221801,TEXAS COLLEGE PREPARATORY ACADEMIES,www.responsiveed.com,'221801005,VISTA ACADEMY OF HUNTSVILLE
'221801,TEXAS COLLEGE PREPARATORY ACADEMIES,www.responsiveed.com,'221801011,AMARILLO COLLEGIATE ACADEMY
'221801,TEXAS COLLEGE PREPARATORY ACADEMIES,www.responsiveed.com,'221801014,COPPELL CLASSICAL ACADEMY
'221801,TEXAS COLLEGE PREPARATORY ACADEMIES,www.responsiveed.com,'221801020,CORINTH CLASSICAL UPPER SCHOOL
'221801,TEXAS COLLEGE PREPARATORY ACADEMIES,www.responsiveed.com,'221801022,ISCHOOL VIRTUAL ACADEMY OF TEXAS
'221801,TEXAS COLLEGE PREPARATORY ACADEMIES,www.responsiveed.com,'221801023,CARROLLTON CLASSICAL ACADEMY
'221801,TEXAS COLLEGE PREPARATORY ACADEMIES,www.responsiveed.com,'221801025,VISTA ACADEMY OF WILLIS
'221801,TEXAS COLLEGE PREPARATORY ACADEMIES,www.responsiveed.com,'221801026,VISTA ACADEMY OF GARLAND
'221801,TEXAS COLLEGE PREPARATORY ACADEMIES,www.responsiveed.com,'221801027,ISCHOOL HIGH - LEWISVILLE
'221801,TEXAS COLLEGE PREPARATORY ACADEMIES,www.responsiveed.com,'221801033,VISTA ACADEMY OF JASPER
'221801,TEXAS COLLEGE PREPARATORY ACADEMIES,www.responsiveed.com,'221801034,STEM ACADEMY - LEWISVILLE
'221801,TEXAS COLLEGE PREPARATORY ACADEMIES,www.responsiveed.com,'221801039,CLAY CLASSICAL ACADEMY
'221801,TEXAS COLLEGE PREPARATORY ACADEMIES,www.responsiveed.com,'221801040,THE FOUNDATION SCHOOL FOR AUTISM
'221801,TEXAS COLLEGE PREPARATORY ACADEMIES,www.responsiveed.com,'221801041,ISCHOOL HIGH OF HICKORY CREEK
'221801,TEXAS COLLEGE PREPARATORY ACADEMIES,www.responsiveed.com,'221801043,FOUNDERS CLASSICAL ACADEMY
'221801,TEXAS COLLEGE PREPARATORY ACADEMIES,www.responsiveed.com,'221801044,VISTA ACADEMY OF EDINBURG
'221801,TEXAS COLLEGE PREPARATORY ACADEMIES,www.responsiveed.com,'221801045,VISTA ACADEMY OF CROCKETT
'221801,TEXAS COLLEGE PREPARATORY ACADEMIES,www.responsiveed.com,'221801046,TYLER CLASSICAL ACADEMY
'221801,TEXAS COLLEGE PREPARATORY ACADEMIES,www.responsiveed.com,'221801048,VISTA ACADEMY OF AUSTIN-MUELLER
'221801,TEXAS COLLEGE PREPARATORY ACADEMIES,www.responsiveed.com,'221801049,FOUNDERS CLASSICAL ACADEMY OF DALLAS
'221801,TEXAS COLLEGE PREPARATORY ACADEMIES,www.responsiveed.com,'221801050,VISTA ACADEMY OF THE WOODLANDS
'221801,TEXAS COLLEGE PREPARATORY ACADEMIES,www.responsiveed.com,'221801051,ISCHOOL HIGH AT UNIVERSITY PARK
'221801,TEXAS COLLEGE PREPARATORY ACADEMIES,www.responsiveed.com,'221801052,VISTA ACADEMY OF BEAUMONT
'221801,TEXAS COLLEGE PREPARATORY ACADEMIES,www.responsiveed.com,'221801053,QUEST MIDDLE OF COPPELL
'221801,TEXAS COLLEGE PREPARATORY ACADEMIES,www.responsiveed.com,'221801055,VISTA ACADEMY OF PASADENA
'221801,TEXAS COLLEGE PREPARATORY ACADEMIES,www.responsiveed.com,'221801056,ISCHOOL HIGH AT THE WOODLANDS
'221801,TEXAS COLLEGE PREPARATORY ACADEMIES,www.responsiveed.com,'221801057,VISTA ACADEMY OF HUMBLE
'221801,TEXAS COLLEGE PREPARATORY ACADEMIES,www.responsiveed.com,'221801058,FOUNDERS CLASSICAL ACADEMY OF LEANDER
'221801,TEXAS COLLEGE PREPARATORY ACADEMIES,www.responsiveed.com,'221801059,RICHARDSON CLASSICAL ACADEMY
'221801,TEXAS COLLEGE PREPARATORY ACADEMIES,www.responsiveed.com,'221801060,DENTON CLASSICAL ACADEMY
'221801,TEXAS COLLEGE PREPARATORY ACADEMIES,www.responsiveed.com,'221801061,FOUNDERS CLASSICAL ACADEMY OF MESQUITE
'221801,TEXAS COLLEGE PREPARATORY ACADEMIES,www.responsiveed.com,'221801062,MAINLAND PREPARATORY ACADEMY
'221801,TEXAS COLLEGE PREPARATORY ACADEMIES,www.responsiveed.com,'221801063,FOUNDERS CLASSICAL ACADEMY OF FLOWER MOUND
'221801,TEXAS COLLEGE PREPARATORY ACADEMIES,www.responsiveed.com,'221801064,CORINTH CLASSICAL ACADEMY
'221801,TEXAS COLLEGE PREPARATORY ACADEMIES,www.responsiveed.com,'221801065,FALLBROOK ACADEMY
'221801,TEXAS COLLEGE PREPARATORY ACADEMIES,www.responsiveed.com,'221801066,FOUNDERS CLASSICAL ACADEMY OF SCHERTZ
'221801,TEXAS COLLEGE PREPARATORY ACADEMIES,www.responsiveed.com,'221801067,CLASSICAL ACADEMY - PERMIAN BASIN
'221801,TEXAS COLLEGE PREPARATORY ACADEMIES,www.responsiveed.com,'221801068,FOUNDERS CLASSICAL ACADEMY - FRISCO
'221801,TEXAS COLLEGE PREPARATORY ACADEMIES,www.responsiveed.com,'221801069,THE WESTCHASE NEIGHBORHOOD SCHOOL
'221801,TEXAS COLLEGE PREPARATORY ACADEMIES,www.responsiveed.com,'221801070,FOUNDERS CLASSICAL ACADEMY - ARLINGTON
'221801,TEXAS COLLEGE PREPARATORY ACADEMIES,www.responsiveed.com,'221801071,FOUNDERS CLASSICAL ACADEMY - AUSTIN WEST
'221801,TEXAS COLLEGE PREPARATORY ACADEMIES,www.responsiveed.com,'221801072,FOUNDERS CLASSICAL ACADEMY - ROCKWALL
'221901,ABILENE ISD,www.abileneisd.org,'221901001,ABILENE H S
'221901,ABILENE ISD,www.abileneisd.org,'221901002,COOPER H S
'221901,ABILENE ISD,www.abileneisd.org,'221901003,WOODSON CENTER FOR EXCELLENCE
'221901,ABILENE ISD,www.abileneisd.org,'221901004,ADULT LEARNING CTR
'221901,ABILENE ISD,www.abileneisd.org,'221901006,DAEP
'221901,ABILENE ISD,www.abileneisd.org,'221901007,TAYLOR COUNTY LEARNING CENTER
'221901,ABILENE ISD,www.abileneisd.org,'221901008,JUVENILE DETENTION CENTER
'221901,ABILENE ISD,www.abileneisd.org,'221901010,ACADEMY FOR TECHNOLOGY ENGINEERING MATH & SCIENCE
'221901,ABILENE ISD,www.abileneisd.org,'221901044,MADISON MIDDLE
'221901,ABILENE ISD,www.abileneisd.org,'221901045,MANN MIDDLE
'221901,ABILENE ISD,www.abileneisd.org,'221901047,CLACK MIDDLE
'221901,ABILENE ISD,www.abileneisd.org,'221901048,CRAIG MIDDLE
'221901,ABILENE ISD,www.abileneisd.org,'221901102,AUSTIN EL
'221901,ABILENE ISD,www.abileneisd.org,'221901103,BONHAM EL
'221901,ABILENE ISD,www.abileneisd.org,'221901104,BOWIE EL
'221901,ABILENE ISD,www.abileneisd.org,'221901107,CROCKETT EARLY HEADSTART
'221901,ABILENE ISD,www.abileneisd.org,'221901108,DYESS EL
'221901,ABILENE ISD,www.abileneisd.org,'221901112,JACKSON EL
'221901,ABILENE ISD,www.abileneisd.org,'221901113,JOHNSTON EL
'221901,ABILENE ISD,www.abileneisd.org,'221901116,LEE EL
'221901,ABILENE ISD,www.abileneisd.org,'221901120,REAGAN EL
'221901,ABILENE ISD,www.abileneisd.org,'221901121,TAYLOR EL
'221901,ABILENE ISD,www.abileneisd.org,'221901128,EARLY EDUCATION SERVICES
'221901,ABILENE ISD,www.abileneisd.org,'221901142,OCEANS BEHAVIORAL HEALTH
'221901,ABILENE ISD,www.abileneisd.org,'221901150,WARD EL
'221901,ABILENE ISD,www.abileneisd.org,'221901151,THOMAS EL
'221901,ABILENE ISD,www.abileneisd.org,'221901152,ORTIZ EL
'221901,ABILENE ISD,www.abileneisd.org,'221901153,BASSETTI EL
'221901,ABILENE ISD,www.abileneisd.org,'221901155,MARTINEZ EL
'221901,ABILENE ISD,www.abileneisd.org,'221901156,LONG EARLY LEARNING CENTER
'221901,ABILENE ISD,www.abileneisd.org,'221901208,DAY NURSERY OF ABILENE
'221904,MERKEL ISD,www.merkel.esc14.net/,'221904001,MERKEL H S
'221904,MERKEL ISD,www.merkel.esc14.net/,'221904041,MERKEL MIDDLE
'221904,MERKEL ISD,www.merkel.esc14.net/,'221904102,MERKEL EL
'221904,MERKEL ISD,www.merkel.esc14.net/,'221904105,TAYLOR COUNTY LEARNING CENTER
'221905,TRENT ISD,www.TRENT.esc14.net,'221905001,TRENT INDEPENDENT SCHOOL DISTRICT
'221911,JIM NED CISD,www.jimned.esc14.net,'221911001,JIM NED H S
'221911,JIM NED CISD,www.jimned.esc14.net,'221911003,NEW J J A E P
'221911,JIM NED CISD,www.jimned.esc14.net,'221911041,JIM NED MIDDLE
'221911,JIM NED CISD,www.jimned.esc14.net,'221911101,LAWN EL
'221911,JIM NED CISD,www.jimned.esc14.net,'221911102,BUFFALO GAP EL
'221912,WYLIE ISD,www.wyliebulldogs.org,'221912001,WYLIE H S
'221912,WYLIE ISD,www.wyliebulldogs.org,'221912041,WYLIE J H
'221912,WYLIE ISD,www.wyliebulldogs.org,'221912042,WYLIE EAST J H
'221912,WYLIE ISD,www.wyliebulldogs.org,'221912101,WYLIE EL
'221912,WYLIE ISD,www.wyliebulldogs.org,'221912103,WYLIE INT
'221912,WYLIE ISD,www.wyliebulldogs.org,'221912105,TAYLOR COUNTY LEARNING CENTER
'221912,WYLIE ISD,www.wyliebulldogs.org,'221912106,WYLIE EARLY CHILDHOOD CTR
'221912,WYLIE ISD,www.wyliebulldogs.org,'221912107,WYLIE MIDDLE
'221912,WYLIE ISD,www.wyliebulldogs.org,'221912108,WYLIE EAST EL
'222901,TERRELL COUNTY ISD,terrell.esc18.net/,'222901001,SANDERSON SCHOOLS
'223901,BROWNFIELD ISD,www.brownfieldisd.net,'223901001,BROWNFIELD H S
'223901,BROWNFIELD ISD,www.brownfieldisd.net,'223901005,BROWNFIELD EDUCATION CENTER
'223901,BROWNFIELD ISD,www.brownfieldisd.net,'223901041,BROWNFIELD MIDDLE
'223901,BROWNFIELD ISD,www.brownfieldisd.net,'223901101,COLONIAL HEIGHTS EL
'223901,BROWNFIELD ISD,www.brownfieldisd.net,'223901102,OAK GROVE EL
'223901,BROWNFIELD ISD,www.brownfieldisd.net,'223901103,BRIGHT BEGINNINGS ACADEMIC CENTER
